,Title,IMSDB-Genres,Writers,Movie-Title,IMDB-ID,Filename,BOM-url,Distributor,OW-Revenue,OW-Opens,Release-Date,Days-in-Release,MPAA,Runtime,Genres,Widest-Release,Domestic-Total,WorldWide-Total,Budget
90,Apt Pupil,"['Drama', 'Thriller']",['Brandon Boyce'],Apt_Pupil,118636,./data/IMSDB/texts/Apt_Pupil.txt,https://www.boxofficemojo.com/release/rl1380091393,Sony Pictures Entertainment (SPE),"3,583,151","1,448",23-Oct-98,77 days,R,111,"['Crime', 'Drama', 'Thriller']","1,448","8,863,193","8,863,193","14,000,000"
91,Arbitrage,"['Drama', 'Thriller']",['Nicholas Jarecki'],Arbitrage,1764183,./data/IMSDB/texts/Arbitrage.txt,https://www.boxofficemojo.com/release/rl1262650881,Roadside Attractions,"2,002,165",197,14-Sep-12,474 days,R,107,"['Drama', 'Thriller']",256,"7,919,574","35,485,056","12,000,000"
93,Arctic Blue,"['Action', 'Thriller']",['Ross LaManna'],Arctic_Blue,1523267,./data/IMSDB/texts/Arctic_Blue.txt,,,,,,,,,,,,,"6,000,000"
94,Argo,"['Drama', 'Thriller']",['Chris Terrio'],Argo,1024648,./data/IMSDB/texts/Argo.txt,,,,,,,,,,,,,"44,500,000"
95,Armageddon,"['Action', 'Sci-Fi', 'Thriller']","['Jonathan Hensleigh', 'J.J. Abrams']",Armageddon,120591,./data/IMSDB/texts/Armageddon.txt,https://www.boxofficemojo.com/release/rl2973926913,Walt Disney Studios Motion Pictures,"36,089,972","3,127",1-Jul-98,184 days,PG-13,151,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","3,184","201,578,182","553,709,788","140,000,000"
96,Army of Darkness,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Horror']","['Sam Raimi', 'Ivan Raimi']",Army_of_Darkness,106308,./data/IMSDB/texts/Army_of_Darkness.txt,https://www.boxofficemojo.com/release/rl3057812993,Universal Pictures,"4,424,535","1,387",19-Feb-93,316 days,R,81,"['Comedy', 'Fantasy', 'Horror']","1,391","11,502,976","11,502,976","11,000,000"
97,Arsenic and Old Lace,"['Comedy', 'Crime']","['Julius J. Epstein', 'Philip G. Epstein', 'Joseph Kesselring']",Arsenic_and_Old_Lace,36613,./data/IMSDB/texts/Arsenic_and_Old_Lace.txt,,,,,,,,,,,,,"1,120,000"
98,Arthur,['Comedy'],['Peter Baynham'],Arthur,169414,./data/IMSDB/texts/Arthur.txt,,,,,,,,,,,,,"40,000,000"
99,"Artist, The","['Romance', 'Comedy', 'Drama']",['Michel Hazanavicius'],Artist,1655442,./data/IMSDB/texts/Artist.txt,https://www.boxofficemojo.com/release/rl2453833217,The Weinstein Company,"204,878",4,"(Wide)Nov 25, 2011",403 days,PG-13,100,"['Comedy', 'Drama', 'Romance']","1,756","44,671,682","133,432,856","15,000,000"
100,As Good As It Gets,"['Comedy', 'Drama', 'Romance']","['Mark Andrus', 'James L. Brooks']",As_Good_As_It_Gets,119822,./data/IMSDB/texts/As_Good_As_It_Gets.txt,https://www.boxofficemojo.com/release/rl2185397761,Sony Pictures Entertainment (SPE),"12,606,928","1,572","(Wide)Dec 23, 1997",374 days,PG-13,139,"['Comedy', 'Drama', 'Romance']","1,837","148,478,011","314,178,011","50,000,000"
101,Assassins,"['Action', 'Thriller']","['Larry Wachowski', 'Andy Wachowski']",Assassins,112401,./data/IMSDB/texts/Assassins.txt,https://www.boxofficemojo.com/release/rl4282549761,Warner Bros.,"9,378,637","2,343",6-Oct-95,91 days,R,132,"['Action', 'Crime', 'Thriller']","2,343","30,303,072","30,303,072","50,000,000"
102,"Assignment, The",['Thriller'],"['Dan Gordon', 'Sabi H. Shabtai']",Assignment,5034474,./data/IMSDB/texts/Assignment.txt,https://www.boxofficemojo.com/release/rl3731784961,,"5,472",45,6-Dec-18,26 days,R,95,"['Action', 'Crime', 'Thriller']",45,"15,334","15,334","3,000,000"
103,At First Sight,['Drama'],"['Oliver Sacks', 'Steve Levitt', 'Irwin Winkler', 'Rob Cowan']",At_First_Sight,132512,./data/IMSDB/texts/At_First_Sight.txt,https://www.boxofficemojo.com/release/rl4065560065,Metro-Goldwyn-Mayer (MGM),"8,444,321","1,814",15-Jan-99,351 days,PG-13,128,"['Drama', 'Romance']","1,838","22,365,133","22,365,133","60,000,000"
104,August: Osage County,['Drama'],['Tracy Letts'],August:_Osage_County,1322269,./data/IMSDB/texts/August:_Osage_County.txt,https://www.boxofficemojo.com/release/rl3460466177,The Weinstein Company,"179,302",5,"(Wide)Dec 27, 2013",370 days,R,121,"['Comedy', 'Drama']","2,411","37,738,810","74,188,937","25,000,000"
105,Austin Powers - International Man of Mystery,"['Action', 'Comedy']",['Mike Myers'],Austin_Powers_-_International_Man_of_Mystery,118655,./data/IMSDB/texts/Austin_Powers_-_International_Man_of_Mystery.txt,https://www.boxofficemojo.com/release/rl960857601,New Line Cinema,"9,548,111","2,187",2-May-97,244 days,PG-13,94,"['Adventure', 'Comedy']","2,187","53,883,989","67,683,989","16,500,000"
106,Austin Powers - The Spy Who Shagged Me,"['Action', 'Comedy']",['Mike Myers'],Austin_Powers_-_The_Spy_Who_Shagged_Me,145660,./data/IMSDB/texts/Austin_Powers_-_The_Spy_Who_Shagged_Me.txt,https://www.boxofficemojo.com/release/rl3343025665,New Line Cinema,"17,981,900","3,312",11-Jun-99,210 days,PG-13,95,"['Action', 'Adventure', 'Comedy', 'Crime']","3,314","206,040,086","312,016,928","33,000,000"
108,Autumn in New York,"['Romance', 'Drama']",['Allison Burnett'],Autumn_in_New_York,174480,./data/IMSDB/texts/Autumn_in_New_York.txt,https://www.boxofficemojo.com/release/rl826639873,Metro-Goldwyn-Mayer (MGM),"10,987,006","2,255",11-Aug-00,147 days,PG-13,103,"['Drama', 'Romance']","2,282","37,761,915","90,726,668","65,000,000"
109,Avatar,"['Action', 'Adventure', 'Sci-Fi']",['James Cameron'],Avatar,417299,./data/IMSDB/texts/Avatar.txt,,,,,,,,,,,,,"237,000,000"
111,"Avengers, The (2012)","['Action', 'Adventure', 'Sci-Fi']",['Joss Whedon'],Avengers,848228,./data/IMSDB/texts/Avengers.txt,https://www.boxofficemojo.com/release/rl709199361,Walt Disney Studios Motion Pictures,"207,438,708","4,349",4-May-12,242 days,PG-13,143,"['Action', 'Adventure', 'Sci-Fi']","4,349","623,357,910","1,518,812,988","220,000,000"
113,Awakenings,['Drama'],['Steven Zaillian'],Awakenings,99077,./data/IMSDB/texts/Awakenings.txt,https://www.boxofficemojo.com/release/rl558204417,Columbia Pictures,"417,076",12,"(Wide)Dec 22, 1990",375 days,,121,"['Biography', 'Drama']","1,330","52,096,475","52,096,475","29,000,000"
114,Babel,"['Drama', 'Thriller']",['Guillermo Arriaga'],Babel,449467,./data/IMSDB/texts/Babel.txt,https://www.boxofficemojo.com/release/rl155551233,Paramount Vantage,"389,351",7,"(Wide)Oct 27, 2006",431 days,R,143,['Drama'],"1,251","34,302,837","135,330,182","20,000,000"
115,Bachelor Party,['Comedy'],"['Neal Israel', 'Pat Proft', 'Bob Israel']",Bachelor_Party,86927,./data/IMSDB/texts/Bachelor_Party.txt,https://www.boxofficemojo.com/release/rl3628434945,Twentieth Century Fox,"4,573,530","1,081",29-Jun-84,186 days,,105,['Comedy'],"1,276","38,435,947","38,435,947","6,000,000"
117,"Back-up Plan, The","['Comedy', 'Romance']",['Kate Angelo'],Back-up_Plan,1212436,./data/IMSDB/texts/Back-up_Plan.txt,https://www.boxofficemojo.com/release/rl1833272833,CBS Films,"12,201,710","3,280",23-Apr-10,253 days,PG-13,104,"['Comedy', 'Romance']","3,280","37,490,007","77,477,008","35,000,000"
118,Backdraft,"['Action', 'Drama', 'Mystery', 'Thriller']",['Gregory Widen'],Backdraft,101393,./data/IMSDB/texts/Backdraft.txt,https://www.boxofficemojo.com/release/rl1933936129,Universal Pictures,"12,686,200","1,852",24-May-91,222 days,R,137,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","1,983","77,868,585","152,368,585","44,000,000"
119,Bad Boys,"['Action', 'Comedy']","['Michael Barrie', 'Jim Mulholland', 'Doug Richardson']",Bad_Boys,112442,./data/IMSDB/texts/Bad_Boys.txt,https://www.boxofficemojo.com/release/rl1715832321,Sony Pictures Entertainment (SPE),"15,523,358","2,132",7-Apr-95,269 days,R,119,"['Action', 'Comedy', 'Crime', 'Thriller']","2,132","65,807,024","141,407,024","19,000,000"
120,Bad Country,"['Action', 'Crime', 'Drama']",['Jonathan Hirschbein'],Bad_Country,2350892,./data/IMSDB/texts/Bad_Country.txt,,,,,,,,,,,,,"6,700,000"
121,Bad Day at Black Rock,"['Drama', 'Thriller', 'Western']","['Don McGuire', 'Millard Kaufman', 'Howard Breslin']",Bad_Day_at_Black_Rock,47849,./data/IMSDB/texts/Bad_Day_at_Black_Rock.txt,,,,,,,,,,,,,"1,288,000"
122,Bad Dreams,"['Horror', 'Thriller']","['Andrew Fleming', 'Steven E. de Souza']",Bad_Dreams,94701,./data/IMSDB/texts/Bad_Dreams.txt,https://www.boxofficemojo.com/release/rl1564837377,Twentieth Century Fox,"4,008,870","1,180",8-Apr-88,268 days,,80,"['Horror', 'Thriller']","1,185","9,797,098","9,797,098","4,000,000"
123,Bad Lieutenant,"['Crime', 'Drama']","['Abel Ferrara', 'Zoe Lund']",Bad_Lieutenant,103759,./data/IMSDB/texts/Bad_Lieutenant.txt,https://www.boxofficemojo.com/release/rl1430619649,Aries Films,"47,454",2,20-Nov-92,49 days,NC-17,96,"['Crime', 'Drama', 'Thriller']",2,"2,000,022","2,019,469","25,000,000"
124,Bad Santa,"['Comedy', 'Crime']","['Glenn Ficarra', 'John Requa']",Bad_Santa,307987,./data/IMSDB/texts/Bad_Santa.txt,https://www.boxofficemojo.com/release/rl1078298113,Dimension Films,"12,500,000","2,005",26-Nov-03,402 days,R,92,"['Comedy', 'Crime', 'Drama']","2,540","60,060,328","76,488,889","23,000,000"
125,Bad Teacher,['Comedy'],"['Lee Eisenberg', 'Gene Stupnitsky']",Bad_Teacher,1284575,./data/IMSDB/texts/Bad_Teacher.txt,https://www.boxofficemojo.com/release/rl1095075329,Sony Pictures Entertainment (SPE),"31,603,106","3,049",24-Jun-11,191 days,R,92,"['Comedy', 'Romance']","3,049","100,292,856","216,197,492","20,000,000"
126,Badlands,"['Crime', 'Thriller', 'Drama']",['Terence Malick'],Badlands,3865236,./data/IMSDB/texts/Badlands.txt,,,,,,,,,,,,,"500,000"
127,Bamboozled,"['Comedy', 'Drama']",['Spike Lee'],Bamboozled,215545,./data/IMSDB/texts/Bamboozled.txt,https://www.boxofficemojo.com/release/rl2806351361,New Line Cinema,"190,720",17,6-Oct-00,91 days,R,135,"['Comedy', 'Drama', 'Music']",243,"2,274,979","2,463,650","10,000,000"
128,Barry Lyndon,"['Drama', 'Romance', 'War']",['Stanley Kubrick'],Barry_Lyndon,72684,./data/IMSDB/texts/Barry_Lyndon.txt,https://www.boxofficemojo.com/release/rl4057236481,British Film Institute (BFI),"8,817",1,30-Jan-09,336 days,,185,"['Adventure', 'Drama', 'History', 'War']",1 theater,"22,771","22,771","11,000,000"
129,Barton Fink,"['Comedy', 'Drama', 'Thriller']","['Joel Coen', 'Ethan Coen']",Barton_Fink,101410,./data/IMSDB/texts/Barton_Fink.txt,https://www.boxofficemojo.com/release/rl3947202049,Twentieth Century Fox,"268,561",11,23-Aug-91,131 days,R,116,"['Comedy', 'Drama', 'Thriller']",189,"6,153,939","6,153,939","9,000,000"
130,Basic,"['Drama', 'Mystery', 'Thriller']",['James Vanderbilt'],Basic,264395,./data/IMSDB/texts/Basic.txt,https://www.boxofficemojo.com/release/rl3980756481,Sony Pictures Entertainment (SPE),"11,511,960","2,876",28-Mar-03,279 days,R,98,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","2,876","26,793,311","42,792,561","50,000,000"
131,Basic Instinct,"['Crime', 'Mystery', 'Thriller']",['Joe Eszterhas'],Basic_Instinct,103772,./data/IMSDB/texts/Basic_Instinct.txt,https://www.boxofficemojo.com/release/rl3997533697,TriStar Pictures,"15,129,385","1,567",20-Mar-92,287 days,R,127,"['Drama', 'Mystery', 'Thriller']","1,884","117,727,224","352,927,224","49,000,000"
132,Basquiat,['Drama'],['Julian Schnabel'],Basquiat,115632,./data/IMSDB/texts/Basquiat.txt,https://www.boxofficemojo.com/release/rl3796207105,Miramax,"83,863",6,9-Aug-96,145 days,R,107,"['Biography', 'Drama']",109,"3,011,195","3,011,195","3,000,000"
133,Batman,"['Action', 'Crime', 'Fantasy', 'Thriller']","['Sam Hamm', 'Warren Skaaren']",Batman,96895,./data/IMSDB/texts/Batman.txt,https://www.boxofficemojo.com/release/rl3695543809,Warner Bros.,"40,489,746","2,194",23-Jun-89,196 days,,126,"['Action', 'Adventure']","2,201","251,188,924","411,348,924","35,000,000"
134,Batman 2,"['Action', 'Crime', 'Fantasy', 'Thriller']",['Sam Hamm'],Batman_2,103776,./data/IMSDB/texts/Batman_2.txt,https://www.boxofficemojo.com/release/rl3544548865,Warner Bros.,"45,687,711","2,644",19-Jun-92,196 days,PG-13,126,"['Action', 'Crime', 'Fantasy']","2,644","162,831,698","266,822,354","80,000,000"
135,"Battle of Algiers, The","['Drama', 'War']","['Gillo Pontecorvo', 'Franco Solinas']",Battle_of_Algiers,58946,./data/IMSDB/texts/Battle_of_Algiers.txt,,,,,,,,,,,,,"800,000"
136,"Battle of Shaker Heights, The","['Drama', 'Romance', 'Comedy']",['Erica Beeney'],Battle_of_Shaker_Heights,357470,./data/IMSDB/texts/Battle_of_Shaker_Heights.txt,https://www.boxofficemojo.com/release/rl3309667841,Miramax,"42,569",5,22-Aug-03,132 days,PG-13,79,"['Comedy', 'Drama', 'Romance']",13,"280,351","280,351","1,000,000"
137,Battle: Los Angeles,"['Action', 'Sci-Fi']",['Chris Bertolini'],Battle:_Los_Angeles,1217613,./data/IMSDB/texts/Battle:_Los_Angeles.txt,https://www.boxofficemojo.com/release/rl3225781761,Sony Pictures Entertainment (SPE),"35,573,187","3,417",11-Mar-11,296 days,PG-13,116,"['Action', 'Sci-Fi']","3,417","83,552,429","211,819,354","70,000,000"
138,"Beach, The","['Drama', 'Adventure', 'Thriller']","['Alex Garland', 'John Hodge']",Beach,163978,./data/IMSDB/texts/Beach.txt,https://www.boxofficemojo.com/release/rl1027900929,Twentieth Century Fox,"15,277,921","2,547",11-Feb-00,325 days,R,119,"['Adventure', 'Drama', 'Romance', 'Thriller']","2,587","39,785,027","144,056,873","50,000,000"
139,Bean,['Comedy'],"['Richard Curtist', 'Robin Briscoll']",Bean,118689,./data/IMSDB/texts/Bean.txt,https://www.boxofficemojo.com/release/rl843351553,Gramercy Pictures (I),"2,255,233",242,"(Wide)Oct 17, 1997",77 days,PG-13,89,"['Adventure', 'Comedy', 'Family']","2,015","45,319,423","251,212,670","18,000,000"
140,Beasts of No Nation,"['Drama', 'War']",['Cary Joji Fukunaga'],Beasts_of_No_Nation,1365050,./data/IMSDB/texts/Beasts_of_No_Nation.txt,https://www.boxofficemojo.com/release/rl595363329,Bleecker Street Media,"51,003",31,16-Oct-15,77 days,,137,"['Drama', 'War']",31,"90,777","90,777","6,000,000"
141,Beasts of the Southern Wild,"['Drama', 'Fantasy']","['Lucy Alibar', 'Benh Zeitlin']",Beasts_of_the_Southern_Wild,2125435,./data/IMSDB/texts/Beasts_of_the_Southern_Wild.txt,https://www.boxofficemojo.com/release/rl793019905,Fox Searchlight Pictures,"169,702",4,27-Jun-12,553 days,PG-13,93,"['Adventure', 'Drama', 'Fantasy']",318,"12,795,746","21,107,746","1,800,000"
142,Beauty and the Beast,"['Family', 'Fantasy', 'Musical']","['Stephen Chbosky', 'Evan Spiliotopoulos']",Beauty_and_the_Beast,2771200,./data/IMSDB/texts/Beauty_and_the_Beast.txt,https://www.boxofficemojo.com/release/rl222594561,Walt Disney Studios Motion Pictures,"174,750,616","4,210",17-Mar-17,290 days,PG,129,"['Family', 'Fantasy', 'Musical', 'Romance']","4,210","504,014,165","1,263,521,126","160,000,000"
143,Beavis and Butt-head Do America,"['Animation', 'Comedy']","['Mike Judge', 'Joe Stillman']",Beavis_and_Butt-head_Do_America,115641,./data/IMSDB/texts/Beavis_and_Butt-head_Do_America.txt,https://www.boxofficemojo.com/release/rl88376833,Paramount Pictures,"20,114,233","2,190",20-Dec-96,377 days,PG-13,81,"['Adventure', 'Animation', 'Comedy', 'Crime', 'Music']","2,417","63,118,386","63,118,386","12,000,000"
144,Beginners,"['Comedy', 'Drama', 'Romance']",['Mike Mills'],Beginners,1532503,./data/IMSDB/texts/Beginners.txt,https://www.boxofficemojo.com/release/rl1581549057,Focus Features,"141,340",5,3-Jun-11,212 days,R,105,"['Comedy', 'Drama', 'Romance']",170,"5,790,894","14,311,701","3,200,000"
145,Being Human,"['Comedy', 'Drama', 'Fantasy']",['Bill Forsyth'],Being_Human,1349938,./data/IMSDB/texts/Being_Human.txt,,,,,,,,,,,,,"40,000,000"
146,Being John Malkovich,"['Comedy', 'Fantasy']",['Charlie Kaufman'],Being_John_Malkovich,120601,./data/IMSDB/texts/Being_John_Malkovich.txt,https://www.boxofficemojo.com/release/rl1834845697,USA Films,"637,721",25,"(Wide)Oct 29, 1999",430 days,R,113,"['Comedy', 'Drama', 'Fantasy']",630,"22,863,596","23,106,667","13,000,000"
147,Being There,"['Comedy', 'Drama']","['Jerry Kosinski', 'Robert C. Jones']",Being_There,78841,./data/IMSDB/texts/Being_There.txt,,,,,,,,,,,,,"7,000,000"
148,"Believer, The",['Drama'],"['Henry Bean', 'Mark Jacobson']",Believer,247199,./data/IMSDB/texts/Believer.txt,https://www.boxofficemojo.com/release/rl1111787009,IDP Distribution,"26,263",4,17-May-02,229 days,R,98,['Drama'],13,"416,925","1,274,112","1,500,000"
149,Belle,"['Drama', 'Romance']",['Misan Sagay'],Belle,2404181,./data/IMSDB/texts/Belle.txt,https://www.boxofficemojo.com/release/rl3091498497,Fox Searchlight Pictures,"106,578",4,2-May-14,244 days,PG,100,"['Biography', 'Drama', 'Romance']",525,"10,726,630","16,607,575","10,900,000"
150,Beloved,['Drama'],"['Richard LaGravenese', 'Toni Morrisson']",Beloved,120603,./data/IMSDB/texts/Beloved.txt,https://www.boxofficemojo.com/release/rl2990835201,Walt Disney Studios Motion Pictures,"8,165,551","1,501",16-Oct-98,442 days,R,172,"['Drama', 'History', 'Horror']","1,571","22,852,487","22,852,487","80,000,000"
152,"Best Exotic Marigold Hotel, The","['Comedy', 'Drama']",['Ol Parker'],Best_Exotic_Marigold_Hotel,1412386,./data/IMSDB/texts/Best_Exotic_Marigold_Hotel.txt,https://www.boxofficemojo.com/release/rl2504295937,Fox Searchlight Pictures,"737,051",27,"(Wide)May 4, 2012",242 days,PG-13,124,"['Comedy', 'Drama', 'Romance']","1,298","46,412,041","136,836,156","10,000,000"
153,Big,"['Comedy', 'Family', 'Fantasy']","['Gary Ross', 'Anne Spielberg']",Big,94737,./data/IMSDB/texts/Big.txt,https://www.boxofficemojo.com/release/rl692553217,Twentieth Century Fox,"8,216,190","1,132",3-Jun-88,212 days,,104,"['Comedy', 'Drama', 'Fantasy', 'Romance']","1,419","114,968,774","151,668,774","18,000,000"
154,"Big Blue, The","['Drama', 'Romance']","['Luc Besson', 'Robert Garland']",Big_Blue,95250,./data/IMSDB/texts/Big_Blue.txt,https://www.boxofficemojo.com/release/rl793216513,Columbia Pictures,"1,617,462",967,19-Aug-88,135 days,PG,168,"['Adventure', 'Drama', 'Sport']",967,"3,500,000","3,500,000","13,500,000"
155,Big Eyes,"['Crime', 'Drama']","['Scott Alexander', 'Larry Karaszewski']",Big_Eyes,1126590,./data/IMSDB/texts/Big_Eyes.txt,https://www.boxofficemojo.com/release/rl508003841,The Weinstein Company,"3,001,738","1,307",25-Dec-14,372 days,PG-13,106,"['Biography', 'Crime', 'Drama', 'Romance']","1,408","14,482,031","29,253,166","10,000,000"
156,Big Fish,"['Drama', 'Fantasy', 'Comedy', 'Adventure']","['Daniel Wallace', 'John August']",Big_Fish,319061,./data/IMSDB/texts/Big_Fish.txt,https://www.boxofficemojo.com/release/rl289900033,Sony Pictures Entertainment (SPE),"207,377",6,"(Wide)Dec 10, 2003",388 days,PG-13,125,"['Adventure', 'Drama', 'Fantasy', 'Romance']","2,514","66,809,693","123,218,424","70,000,000"
157,"Big Lebowski, The","['Comedy', 'Mystery', 'Thriller']","['Joel Coen', 'Ethan Coen']",Big_Lebowski,118715,./data/IMSDB/texts/Big_Lebowski.txt,https://www.boxofficemojo.com/release/rl239568385,Gramercy Pictures (I),"5,533,844","1,207",6-Mar-98,301 days,R,117,"['Comedy', 'Crime', 'Sport']","1,235","17,451,873","46,142,637","15,000,000"
158,"Big Sick, The","['Comedy', 'Drama', 'Romance']","['Emily V. Gordon', 'Kumail Nanjiani']",Big_Sick,5462602,./data/IMSDB/texts/Big_Sick.txt,,,,,,,,,,,,,"5,000,000"
159,"Big White, The","['Comedy', 'Crime', 'Drama']",['Collin Friesen'],Big_White,402850,./data/IMSDB/texts/Big_White.txt,,,,,,,,,,,,,"18,000,000"
160,Birdman,"['Comedy', 'Drama', 'Romance']","['Alejandro G. Inarritu', 'Nicolas Giacobone', 'Alexander Dinelaris Jr.', 'Armando Bo']",Birdman,2562232,./data/IMSDB/texts/Birdman.txt,https://www.boxofficemojo.com/release/rl1262978561,Fox Searchlight Pictures,"424,397",4,"(Wide)Oct 17, 2014",441 days,R,119,"['Comedy', 'Drama']","1,213","42,340,598","103,215,094","18,000,000"
161,"Birds, The","['Drama', 'Horror', 'Thriller', 'Romance']","['Daphne Du Maurier', 'Evan Hunter']",Birds,56869,./data/IMSDB/texts/Birds.txt,,,,,,,,,,,,,"2,500,000"
162,Birthday Girl,"['Comedy', 'Drama', 'Romance', 'Crime']","['Tom Butterworth', 'Jez Butterworth']",Birthday_Girl,188453,./data/IMSDB/texts/Birthday_Girl.txt,https://www.boxofficemojo.com/release/rl1011123713,Miramax,"2,370,809","1,000",1-Feb-02,334 days,R,93,"['Comedy', 'Crime', 'Thriller']","1,000","5,142,576","16,171,098","13,000,000"
163,"Black Dahlia, The","['Crime', 'Drama', 'Mystery', 'Thriller']","['Josh Friedman', 'James Ellroy']",Black_Dahlia,387877,./data/IMSDB/texts/Black_Dahlia.txt,https://www.boxofficemojo.com/release/rl2856814081,Universal Pictures,"10,005,895","2,226",15-Sep-06,108 days,R,121,"['Crime', 'Drama', 'Mystery', 'Thriller']","2,236","22,545,080","49,332,692","50,000,000"
